calculation_id,target_table,target_record_id,target_field,formula_id,formula_version,input_record_ids,input_fields,output_value,output_unit,calculation_status,calculated_at,note
CAL-CN-371300-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-371300-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-371300-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,23.01,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371300-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-371300-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-371300-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,307.05,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371300-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371300-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-371300-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,307.05,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371300-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-371300-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-371300-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,50.77,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371300-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-371300-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-371300-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,59.11,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371300-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371300-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-371300-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,144.56,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371400-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-371400-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-371400-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,977.87,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371400-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-371400-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-371400-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,925.46,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371400-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-371400-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-371400-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,94.64,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371400-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-371400-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-371400-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,26.53,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371400-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-371400-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-371400-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,395.34,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371400-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371400-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-371400-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,395.34,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371400-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-371400-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-371400-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,47.54,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371400-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-371400-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-371400-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,62.04,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371400-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371400-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-371400-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,163.45,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371500-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-371500-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-371500-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,848.91,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371500-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-371500-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-371500-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,819.49,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371500-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-371500-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-371500-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,96.53,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371500-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-371500-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-371500-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,31.01,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371500-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-371500-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-371500-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,355.80,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371500-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371500-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-371500-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,355.80,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371500-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-371500-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-371500-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,47.20,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371500-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-371500-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-371500-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,60.46,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371500-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371500-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-371500-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,152.92,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371600-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-371600-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-371600-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,1086.46,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371600-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-371600-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-371600-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,1009.80,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371600-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-371600-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-371600-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,92.94,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371600-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-371600-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-371600-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,35.16,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371600-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-371600-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-371600-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,351.47,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371600-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371600-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-371600-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,351.47,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371600-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-371600-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-371600-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,60.09,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371600-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-371600-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-371600-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,51.48,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371600-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371600-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-371600-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,106.11,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371700-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-371700-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-371700-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,1145.56,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371700-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-371700-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-371700-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,1107.73,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371700-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-371700-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-371700-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,96.70,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371700-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-371700-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-371700-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,27.86,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371700-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-371700-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-371700-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,390.20,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371700-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371700-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-371700-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,390.20,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371700-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-371700-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-371700-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,44.86,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371700-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-371700-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-371700-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,62.46,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-371700-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-371700-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-371700-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,166.40,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-410100-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-410100-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-410100-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,3079.99,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-410100-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-410100-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-410100-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,2503.80,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-410100-2021-debt_limit_utilization_pct,city_macro_fiscal,MACRO-CN-410100-2021-PREFECTURE,debt_limit_utilization_pct,F-DEBT-LIMIT-UTIL,v1.0,MACRO-CN-410100-2021-PREFECTURE,statutory_debt_balance_100m;statutory_debt_limit_100m,81.29,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-410100-2021-statutory_debt_to_gdp_pct,city_macro_fiscal,MACRO-CN-410100-2021-PREFECTURE,statutory_debt_to_gdp_pct,F-DEBT-GDP,v1.0,MACRO-CN-410100-2021-PREFECTURE,statutory_debt_balance_100m;gdp_current_100m,19.73,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-410100-2021-statutory_debt_to_revenue_pct,city_macro_fiscal,MACRO-CN-410100-2021-PREFECTURE,statutory_debt_to_revenue_pct,F-DEBT-REV,v1.0,MACRO-CN-410100-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,204.63,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-410100-2021-statutory_debt_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-410100-2021-PREFECTURE,statutory_debt_to_general_revenue_pct,F-DEBT-REV-LEGACY,v1.0,MACRO-CN-410100-2021-PREFECTURE,statutory_debt_balance_100m;general_public_revenue_100m,204.63,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-410100-2021-fiscal_self_sufficiency_pct,city_macro_fiscal,MACRO-CN-410100-2021-PREFECTURE,fiscal_self_sufficiency_pct,F-FISCAL-SELF,v1.0,MACRO-CN-410100-2021-PREFECTURE,general_public_revenue_100m;general_public_expenditure_100m,75.33,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-410100-2021-fund_revenue_dependence_pct,city_macro_fiscal,MACRO-CN-410100-2021-PREFECTURE,fund_revenue_dependence_pct,F-FUND-DEPEND,v1.0,MACRO-CN-410100-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,42.27,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-410100-2021-gov_fund_to_general_revenue_pct,city_macro_fiscal,MACRO-CN-410100-2021-PREFECTURE,gov_fund_to_general_revenue_pct,F-FUND-REV-LEGACY,v1.0,MACRO-CN-410100-2021-PREFECTURE,gov_fund_revenue_100m;general_public_revenue_100m,73.23,%,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-410200-2021-statutory_debt_limit_100m,city_macro_fiscal,MACRO-CN-410200-2021-PREFECTURE,statutory_debt_limit_100m,F-STATUTORY-LIMIT,v1.0,MACRO-CN-410200-2021-PREFECTURE,general_debt_limit_100m;special_debt_limit_100m,557.31,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
CAL-CN-410200-2021-statutory_debt_balance_100m,city_macro_fiscal,MACRO-CN-410200-2021-PREFECTURE,statutory_debt_balance_100m,F-STATUTORY-BALANCE,v1.0,MACRO-CN-410200-2021-PREFECTURE,general_debt_balance_100m;special_debt_balance_100m,564.50,亿元,calculated,2026-08-01T00:00:00+08:00,分母缺失/为零时不生成结果；勾稽值仅在两项分项同时存在时生成。
