lineage_id,target_table,target_record_id,target_field,value_origin,source_doc_id,source_locator,locator_type,page_number,table_name,sheet_name,cell_range,row_label,column_label,evidence_excerpt,raw_value,raw_unit,machine_extracted_value,normalized_value,normalization_rule,calculation_id,conflict_group_id,selected_flag,selection_reason,extraction_method,parse_confidence,reviewer,reviewed_at
LIN-CALC-024422,city_macro_fiscal,MACRO-CN-620300-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,金昌市,statutory_debt_balance_100m,,,亿元,100.00,100.00,,CAL-CN-620300-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024423,city_macro_fiscal,MACRO-CN-620300-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,金昌市,statutory_debt_to_gdp_pct,,,%,19.12,19.12,,CAL-CN-620300-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024424,city_macro_fiscal,MACRO-CN-620300-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,金昌市,statutory_debt_to_revenue_pct,,,%,348.19,348.19,,CAL-CN-620300-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024425,city_macro_fiscal,MACRO-CN-620300-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,金昌市,statutory_debt_to_general_revenue_pct,,,%,348.19,348.19,,CAL-CN-620300-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024426,city_macro_fiscal,MACRO-CN-620300-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,金昌市,fiscal_self_sufficiency_pct,,,%,37.26,37.26,,CAL-CN-620300-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024427,city_macro_fiscal,MACRO-CN-620400-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,白银市,statutory_debt_balance_100m,,,亿元,267.70,267.70,,CAL-CN-620400-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024428,city_macro_fiscal,MACRO-CN-620400-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,白银市,statutory_debt_to_gdp_pct,,,%,42.09,42.09,,CAL-CN-620400-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024429,city_macro_fiscal,MACRO-CN-620400-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,白银市,statutory_debt_to_revenue_pct,,,%,822.93,822.93,,CAL-CN-620400-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024430,city_macro_fiscal,MACRO-CN-620400-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,白银市,statutory_debt_to_general_revenue_pct,,,%,822.93,822.93,,CAL-CN-620400-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024431,city_macro_fiscal,MACRO-CN-620400-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,白银市,fiscal_self_sufficiency_pct,,,%,15.21,15.21,,CAL-CN-620400-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024432,city_macro_fiscal,MACRO-CN-620500-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,天水市,statutory_debt_balance_100m,,,亿元,293.50,293.50,,CAL-CN-620500-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024433,city_macro_fiscal,MACRO-CN-620500-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,天水市,statutory_debt_to_gdp_pct,,,%,36.06,36.06,,CAL-CN-620500-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024434,city_macro_fiscal,MACRO-CN-620500-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,天水市,statutory_debt_to_revenue_pct,,,%,646.76,646.76,,CAL-CN-620500-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024435,city_macro_fiscal,MACRO-CN-620500-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,天水市,statutory_debt_to_general_revenue_pct,,,%,646.76,646.76,,CAL-CN-620500-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024436,city_macro_fiscal,MACRO-CN-620500-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,天水市,fiscal_self_sufficiency_pct,,,%,14.13,14.13,,CAL-CN-620500-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024437,city_macro_fiscal,MACRO-CN-620600-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,武威市,statutory_debt_balance_100m,,,亿元,319.40,319.40,,CAL-CN-620600-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024438,city_macro_fiscal,MACRO-CN-620600-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,武威市,statutory_debt_to_gdp_pct,,,%,48.17,48.17,,CAL-CN-620600-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024439,city_macro_fiscal,MACRO-CN-620600-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,武威市,statutory_debt_to_revenue_pct,,,%,1148.92,1148.92,,CAL-CN-620600-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024440,city_macro_fiscal,MACRO-CN-620600-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,武威市,statutory_debt_to_general_revenue_pct,,,%,1148.92,1148.92,,CAL-CN-620600-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024441,city_macro_fiscal,MACRO-CN-620600-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,武威市,fiscal_self_sufficiency_pct,,,%,11.72,11.72,,CAL-CN-620600-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024442,city_macro_fiscal,MACRO-CN-620700-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,张掖市,statutory_debt_balance_100m,,,亿元,267.70,267.70,,CAL-CN-620700-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024443,city_macro_fiscal,MACRO-CN-620700-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,张掖市,statutory_debt_to_gdp_pct,,,%,46.00,46.00,,CAL-CN-620700-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024444,city_macro_fiscal,MACRO-CN-620700-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,张掖市,statutory_debt_to_revenue_pct,,,%,855.54,855.54,,CAL-CN-620700-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024445,city_macro_fiscal,MACRO-CN-620700-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,张掖市,statutory_debt_to_general_revenue_pct,,,%,855.54,855.54,,CAL-CN-620700-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024446,city_macro_fiscal,MACRO-CN-620700-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,张掖市,fiscal_self_sufficiency_pct,,,%,16.07,16.07,,CAL-CN-620700-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024447,city_macro_fiscal,MACRO-CN-620800-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,平凉市,statutory_debt_balance_100m,,,亿元,241.90,241.90,,CAL-CN-620800-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024448,city_macro_fiscal,MACRO-CN-620800-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,平凉市,statutory_debt_to_gdp_pct,,,%,37.68,37.68,,CAL-CN-620800-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024449,city_macro_fiscal,MACRO-CN-620800-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,平凉市,statutory_debt_to_revenue_pct,,,%,590.43,590.43,,CAL-CN-620800-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024450,city_macro_fiscal,MACRO-CN-620800-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,平凉市,statutory_debt_to_general_revenue_pct,,,%,590.43,590.43,,CAL-CN-620800-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024451,city_macro_fiscal,MACRO-CN-620800-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,平凉市,fiscal_self_sufficiency_pct,,,%,15.74,15.74,,CAL-CN-620800-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024452,city_macro_fiscal,MACRO-CN-620900-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,酒泉市,statutory_debt_balance_100m,,,亿元,222.60,222.60,,CAL-CN-620900-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024453,city_macro_fiscal,MACRO-CN-620900-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,酒泉市,statutory_debt_to_gdp_pct,,,%,26.47,26.47,,CAL-CN-620900-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024454,city_macro_fiscal,MACRO-CN-620900-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,酒泉市,statutory_debt_to_revenue_pct,,,%,597.26,597.26,,CAL-CN-620900-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024455,city_macro_fiscal,MACRO-CN-620900-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,酒泉市,statutory_debt_to_general_revenue_pct,,,%,597.26,597.26,,CAL-CN-620900-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024456,city_macro_fiscal,MACRO-CN-620900-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,酒泉市,fiscal_self_sufficiency_pct,,,%,20.36,20.36,,CAL-CN-620900-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024457,city_macro_fiscal,MACRO-CN-621000-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,庆阳市,statutory_debt_balance_100m,,,亿元,345.20,345.20,,CAL-CN-621000-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024458,city_macro_fiscal,MACRO-CN-621000-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,庆阳市,statutory_debt_to_gdp_pct,,,%,33.78,33.78,,CAL-CN-621000-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024459,city_macro_fiscal,MACRO-CN-621000-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,庆阳市,statutory_debt_to_revenue_pct,,,%,490.83,490.83,,CAL-CN-621000-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024460,city_macro_fiscal,MACRO-CN-621000-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,庆阳市,statutory_debt_to_general_revenue_pct,,,%,490.83,490.83,,CAL-CN-621000-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024461,city_macro_fiscal,MACRO-CN-621000-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,庆阳市,fiscal_self_sufficiency_pct,,,%,22.06,22.06,,CAL-CN-621000-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024462,city_macro_fiscal,MACRO-CN-621100-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,定西市,statutory_debt_balance_100m,,,亿元,287.10,287.10,,CAL-CN-621100-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024463,city_macro_fiscal,MACRO-CN-621100-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,定西市,statutory_debt_to_gdp_pct,,,%,51.45,51.45,,CAL-CN-621100-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024464,city_macro_fiscal,MACRO-CN-621100-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,定西市,statutory_debt_to_revenue_pct,,,%,928.53,928.53,,CAL-CN-621100-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024465,city_macro_fiscal,MACRO-CN-621100-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,定西市,statutory_debt_to_general_revenue_pct,,,%,928.53,928.53,,CAL-CN-621100-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024466,city_macro_fiscal,MACRO-CN-621100-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,定西市,fiscal_self_sufficiency_pct,,,%,9.88,9.88,,CAL-CN-621100-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024467,city_macro_fiscal,MACRO-CN-621200-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,陇南市,statutory_debt_balance_100m,,,亿元,254.80,254.80,,CAL-CN-621200-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024468,city_macro_fiscal,MACRO-CN-621200-2022-PREFECTURE,statutory_debt_to_gdp_pct,calculated,,公式注册表与计算底稿,calculation,,,,,陇南市,statutory_debt_to_gdp_pct,,,%,45.34,45.34,,CAL-CN-621200-2022-statutory_debt_to_gdp_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024469,city_macro_fiscal,MACRO-CN-621200-2022-PREFECTURE,statutory_debt_to_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,陇南市,statutory_debt_to_revenue_pct,,,%,917.87,917.87,,CAL-CN-621200-2022-statutory_debt_to_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024470,city_macro_fiscal,MACRO-CN-621200-2022-PREFECTURE,statutory_debt_to_general_revenue_pct,calculated,,公式注册表与计算底稿,calculation,,,,,陇南市,statutory_debt_to_general_revenue_pct,,,%,917.87,917.87,,CAL-CN-621200-2022-statutory_debt_to_general_revenue_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024471,city_macro_fiscal,MACRO-CN-621200-2022-PREFECTURE,fiscal_self_sufficiency_pct,calculated,,公式注册表与计算底稿,calculation,,,,,陇南市,fiscal_self_sufficiency_pct,,,%,8.72,8.72,,CAL-CN-621200-2022-fiscal_self_sufficiency_pct,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024472,city_macro_fiscal,MACRO-CN-622900-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,临夏回族自治州,statutory_debt_balance_100m,,,亿元,306.50,306.50,,CAL-CN-622900-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024473,city_macro_fiscal,MACRO-CN-623000-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,甘南藏族自治州,statutory_debt_balance_100m,,,亿元,203.20,203.20,,CAL-CN-623000-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024474,city_macro_fiscal,MACRO-CN-630100-2022-PREFECTURE,statutory_debt_limit_100m,calculated,,公式注册表与计算底稿,calculation,,,,,西宁市,statutory_debt_limit_100m,,,亿元,577.71,577.71,,CAL-CN-630100-2022-statutory_debt_limit_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
LIN-CALC-024475,city_macro_fiscal,MACRO-CN-630100-2022-PREFECTURE,statutory_debt_balance_100m,calculated,,公式注册表与计算底稿,calculation,,,,,西宁市,statutory_debt_balance_100m,,,亿元,517.61,517.61,,CAL-CN-630100-2022-statutory_debt_balance_100m,,true,公式依赖 DAG 校验通过,calculated,1.00,national_panel_collector,2026-08-01T00:00:00+08:00
